X,Y,id,modularity,hood_no,hood
581637.5788,4477559.907,104628989,29,30,Elliott
581707.3392,4477597.247,104629008,29,30,Elliott
581767.0238,4477650.042,104629024,29,30,Elliott
581824.657,4477703.448,104629041,29,30,Elliott
581727.5571,4476899.376,104565374,29,30,Elliott
581005.2339,4477045.862,104631747,29,30,Elliott
581236.1902,4477255.715,104631789,29,30,Elliott
581268.6615,4477287.518,104631800,29,30,Elliott
581473.2813,4477049.317,106010994,29,30,Elliott
581584.2244,4477171.075,106011401,29,30,Elliott
581409.9134,4477419.816,106011431,29,30,Elliott
581062.9141,4477853.615,106011476,29,30,Elliott
581608.2832,4477295.274,104701207,29,30,Elliott
581933.2138,4477582.963,105687730,29,30,Elliott
581878.6927,4477642.87,105687738,29,30,Elliott
581734.3624,4477813.954,105687750,29,30,Elliott
582131.2852,4477547.954,105229111,29,30,Elliott
581366.5066,4478069.844,104835975,29,30,Elliott
581430.3197,4477252.928,105231432,29,30,Elliott
581375.0142,4477190.025,105231447,29,30,Elliott
581060.4488,4477840.044,2993469812,29,30,Elliott
581186.761,4478114.464,2993470541,29,30,Elliott
581092.585,4478164.965,2993470552,29,30,Elliott
581353.6047,4476754.317,2993405674,29,30,Elliott
581409.9466,4476950.092,2993405717,29,30,Elliott
581338.3316,4476975.047,2993405720,29,30,Elliott
581335.6265,4476986.697,2993405723,29,30,Elliott
581420.2913,4477532.508,104185739,29,30,Elliott
581450.7916,4477346.835,104710033,29,30,Elliott
581501.9913,4477442.365,104185749,29,30,Elliott
581517.6451,4477423.185,104185758,29,30,Elliott
581457.6108,4477282.898,2993405869,29,30,Elliott
581730.1951,4477810.345,2993406060,29,30,Elliott
580998.0803,4477054.788,105041596,29,30,Elliott
581311.7561,4477604.854,107597831,29,30,Elliott
581669.9419,4477757.677,105697523,29,30,Elliott
581554.7726,4477655.01,105697545,29,30,Elliott
581528.5512,4477631.345,105697556,29,30,Elliott
581478.1194,4477585.447,105697563,29,30,Elliott
581358.1066,4477479.223,105697578,29,30,Elliott
581327.0292,4477451.165,105697587,29,30,Elliott
581298.6625,4477424.979,105697595,29,30,Elliott
581267.2888,4477396.83,105697603,29,30,Elliott
581209.1746,4477344.189,105697621,29,30,Elliott
581136.3218,4477290.435,105697637,29,30,Elliott
581103.8233,4477259.532,105697641,29,30,Elliott
581039.5333,4477198.944,105697654,29,30,Elliott
581326.7894,4478063.684,106092088,29,30,Elliott
581680.7716,4477249.149,104457394,29,30,Elliott
581651.3665,4477226.437,104457407,29,30,Elliott
580996.9063,4478098.919,104786764,29,30,Elliott
581044.7131,4478122.439,104786775,29,30,Elliott
581168.4274,4478208.938,104786797,29,30,Elliott
581224.8749,4478242.61,104786804,29,30,Elliott
581271.6474,4478270.638,104786811,29,30,Elliott
581346.1059,4478351.244,104786819,29,30,Elliott
582035.8645,4477452.212,104459146,29,30,Elliott
581438.5782,4478012.878,105114824,29,30,Elliott
581910.7498,4477671.817,105968611,29,30,Elliott
581759.7581,4477537.905,104855613,29,30,Elliott
581611.0712,4477705.702,104855633,29,30,Elliott
581495.5496,4477600.968,105183487,29,30,Elliott
581440.4125,4477662.492,105183507,29,30,Elliott
581413.5107,4477692.806,105183513,29,30,Elliott
581280.0094,4478056.56,105183549,29,30,Elliott
581239.3136,4476836.326,105250323,29,30,Elliott
581306.4271,4478667.326,690230359,29,31,Esplen
580916.6786,4479072.525,105865696,29,31,Esplen
581001.996,4478981.428,105821475,29,31,Esplen
580864.4047,4479022.692,104984062,29,31,Esplen
580800.8467,4479086.472,104984070,29,31,Esplen
581237.676,4478332.171,104992432,29,69,Sheraden
580961.2083,4478190.864,104992435,29,69,Sheraden
580521.4101,4478291.152,106011737,29,69,Sheraden
580450.1219,4478308.492,106011743,29,69,Sheraden
581217.8553,4478534.002,104835764,29,69,Sheraden
581091.207,4478430.807,105820869,29,69,Sheraden
581099.6725,4478472.907,2993470629,29,69,Sheraden
581147.6319,4478660.486,3629505977,29,69,Sheraden
581787.2866,4477104.727,104649175,29,87,West End
581454.6044,4476706.024,104875553,29,89,Westwood
580617.6515,4476813.524,105243101,29,89,Westwood
584393.0454,4478175.647,275752126,30,1,Allegheny Center
584418.9982,4478225.952,275752175,30,1,Allegheny Center
584335.4134,4478203.85,275752304,30,1,Allegheny Center
584526.1089,4478253.282,275752305,30,1,Allegheny Center
584541.0459,4478284.635,275752311,30,1,Allegheny Center
584530.8052,4478679.38,275752340,30,1,Allegheny Center
584302.1246,4478621.993,275752348,30,1,Allegheny Center
584238.9967,4478604.608,275752349,30,1,Allegheny Center
584169.405,4478336.134,275752485,30,1,Allegheny Center
584141.0717,4478444.722,275752758,30,1,Allegheny Center
584150.2537,4478422.311,275752842,30,1,Allegheny Center
584504.6243,4478427.09,275753417,30,1,Allegheny Center
584468.2554,4478560.476,275753418,30,1,Allegheny Center
584152.3425,4478399.443,3885346058,30,1,Allegheny Center
584121.2927,4478414.714,3885346063,30,1,Allegheny Center
584489.8457,4478483.164,3885346069,30,1,Allegheny Center
584504.0179,4478513.875,3885346075,30,1,Allegheny Center
584475.1065,4478534.265,3885346080,30,1,Allegheny Center
584553.982,4478238.576,275756459,30,1,Allegheny Center
584132.8071,4478478.322,3573206093,30,1,Allegheny Center
584270.0048,4478529.7,3573206097,30,1,Allegheny Center
584568.8046,4478530.837,104976606,30,1,Allegheny Center
584267.7229,4478639.013,656071239,30,1,Allegheny Center
583451.4113,4478051.18,684996026,30,2,Allegheny West
583551.6658,4478035.99,684996173,30,2,Allegheny West
585265.0231,4476585.176,684666857,30,11,Bluff
585306.1305,4476610.523,684667294,30,11,Bluff
585398.7119,4476559.888,684667779,30,11,Bluff
585301.8046,4476595.597,684667814,30,11,Bluff
585287.5116,4476516.569,686445887,30,11,Bluff
585579.5519,4476951.695,104824604,30,11,Bluff
585449.9932,4476957.521,105096477,30,11,Bluff
585215.6742,4476436.408,104380839,30,11,Bluff
586137.7938,4476583.781,105758203,30,11,Bluff
586104.4023,4476575.926,315291402,30,11,Bluff
585581.1833,4477132.603,4138729482,30,17,Central Business District
584175.3423,4477362.705,271192006,30,17,Central Business District
584059.0999,4477291.516,271192538,30,17,Central Business District
584071.7098,4477285.718,271192643,30,17,Central Business District
585319.0012,4477501.727,4599846701,30,17,Central Business District
585230.4284,4477320.406,4599846705,30,17,Central Business District
585152.9646,4477165.047,4599846707,30,17,Central Business District
585116.1003,4477092.723,4599846710,30,17,Central Business District
585078.3163,4477012.44,4599846711,30,17,Central Business District
585039.6381,4476933.89,4599846712,30,17,Central Business District
585002.6798,4476860.677,4599846713,30,17,Central Business District
584952.5022,4476751.801,4599846721,30,17,Central Business District
584227.1139,4477444.318,271195243,30,17,Central Business District
584100.8511,4477405.309,271195244,30,17,Central Business District
584154.8846,4477347.555,271195295,30,17,Central Business District
584046.3188,4477285.366,271195738,30,17,Central Business District
584110.3418,4477106.24,271195896,30,17,Central Business District
584215.9572,4477102.864,271195956,30,17,Central Business District
584177.8583,4476981.829,271196022,30,17,Central Business District
584173.5121,4477019.103,271196026,30,17,Central Business District
584231.1866,4477160.597,271196099,30,17,Central Business District
584228.9497,4477186.027,271196124,30,17,Central Business District
585247.9924,4477125.34,104472649,30,17,Central Business District
584290.8355,4477421.888,271196620,30,17,Central Business District
584335.5354,4477430.861,271196621,30,17,Central Business District
584280.167,4477408.179,271196633,30,17,Central Business District
585531.9422,4477142.432,736437264,30,17,Central Business District
585372.8591,4477108.189,736437289,30,17,Central Business District
585525.0169,4477121.97,736437297,30,17,Central Business District
585539.0468,4477124.162,736437563,30,17,Central Business District
584623.0681,4477376.11,271197711,30,17,Central Business District
584654.5746,4477287.876,271197750,30,17,Central Business District
584544.9679,4477347.474,271197763,30,17,Central Business District
584783.6321,4477432.879,271197764,30,17,Central Business District
584458.3747,4477315.257,271197776,30,17,Central Business District
584410.8106,4477456.521,271197824,30,17,Central Business District
584437.1779,4477132.464,271197833,30,17,Central Business District
584408.725,4477075.593,271197834,30,17,Central Business District
584305.9443,4477188.792,271197910,30,17,Central Business District
584445.612,4477221.738,271198056,30,17,Central Business District
584366.2591,4477242.37,271198148,30,17,Central Business District
584295.1477,4477213.571,271198149,30,17,Central Business District
585274.6083,4476631.412,684666723,30,17,Central Business District
585347.2708,4476968.751,684666768,30,17,Central Business District
585169.0537,4476423.556,684666821,30,17,Central Business District
585267.4289,4476612.291,684666869,30,17,Central Business District
585054.4073,4476688.724,684667043,30,17,Central Business District
585064.6356,4476709.045,684667052,30,17,Central Business District
584575.1722,4477189.707,105197971,30,17,Central Business District
585338.1331,4476981.602,684667607,30,17,Central Business District
584808.1187,4477612.679,104870783,30,17,Central Business District
584888.0684,4477646.179,104870792,30,17,Central Business District
585177.0719,4476647.232,684667804,30,17,Central Business District
585223.3787,4476626.388,684667811,30,17,Central Business District
585269.6028,4476709.721,684668075,30,17,Central Business District
584502.183,4476968.728,105199881,30,17,Central Business District
584526.5131,4477018.849,105199893,30,17,Central Business District
585257.1582,4477157.684,684800917,30,17,Central Business District
585154.2515,4476716.802,684669886,30,17,Central Business District
584474.7398,4476824.565,315507545,30,17,Central Business District
584233.7619,4477130.718,1598833787,30,17,Central Business District
584239.5631,4477163.955,1598833801,30,17,Central Business District
584258.2414,4477170.67,1598833805,30,17,Central Business District
584276.3569,4477176.902,1598833809,30,17,Central Business District
584236.4271,4477189.386,1598833824,30,17,Central Business District
584468.0345,4477195.014,1598833840,30,17,Central Business District
584264.7922,4477201.351,1598833857,30,17,Central Business District
584338.6041,4477202.015,1598833858,30,17,Central Business District
584470.6778,4477202.06,1598833868,30,17,Central Business District
584227.021,4477207.443,1598833883,30,17,Central Business District
584478.1421,4477227.623,1598833910,30,17,Central Business District
584328.8891,4477227.151,1598833926,30,17,Central Business District
584919.835,4476769.071,104482657,30,17,Central Business District
585077.1934,4477392.079,106056465,30,17,Central Business District
585238.8373,4477316.394,106056474,30,17,Central Business District
585299.8375,4477288.28,106056485,30,17,Central Business District
584283.2187,4476916.093,315509665,30,17,Central Business District
584118.0396,4476999.341,315509668,30,17,Central Business District
584944.0697,4477489.361,104878602,30,17,Central Business District
584976.2918,4477401.158,104878620,30,17,Central Business District
584873.6603,4476791.14,104945576,30,17,Central Business District
584897.4747,4476840.201,104945585,30,17,Central Business District
584961.1327,4476971.355,104945598,30,17,Central Business District
585002.7858,4477048.673,105012331,30,17,Central Business District
585043.9897,4477125.885,105012342,30,17,Central Business District
585163.0443,4477352.034,105012363,30,17,Central Business District
584560.1275,4477157.931,105012675,30,17,Central Business District
584620.3974,4477141.77,105012701,30,17,Central Business District
584738.5902,4477083.802,105012714,30,17,Central Business District
584888.1004,4477010.215,105012724,30,17,Central Business District
585046.8974,4476930.298,105012740,30,17,Central Business District
585146.4512,4476882.149,105012751,30,17,Central Business District
584862.1499,4477459.679,105735023,30,17,Central Business District
585333.3588,4477504.888,2634770633,30,17,Central Business District
585325.5393,4477511.526,2634770647,30,17,Central Business District
585359.1158,4477548.977,2634770660,30,17,Central Business District
585416.121,4477594.377,2634770676,30,17,Central Business District
585354.0933,4477543.879,5409107448,30,17,Central Business District
584018.4368,4477144.874,683700266,30,17,Central Business District
584061.8746,4477198.46,683700293,30,17,Central Business District
584812.5433,4477236.164,105938038,30,17,Central Business District
584964.4208,4477163.816,105938047,30,17,Central Business District
585125.2058,4477088.63,105938052,30,17,Central Business District
585305.5745,4477283.538,1362263182,30,17,Central Business District
585308.3775,4477287.656,1362263187,30,17,Central Business District
584158.8165,4476953.05,665550120,30,17,Central Business District
584679.6039,4476704.206,665550129,30,17,Central Business District
584728.2971,4476688.204,665550144,30,17,Central Business District
584821.2766,4476876.894,107577282,30,17,Central Business District
584369.6743,4477490.373,683704611,30,17,Central Business District
584404.1015,4477476.084,683704623,30,17,Central Business District
584356.8396,4477461.919,683704624,30,17,Central Business District
584950.1321,4477718.355,683704630,30,17,Central Business District
584276.3368,4477450.067,683704663,30,17,Central Business District
584425.2956,4477503.333,683704668,30,17,Central Business District
584179.6846,4477337.831,683704682,30,17,Central Business District
584732.4068,4477580.882,683704686,30,17,Central Business District
584728.4701,4477593.738,683704687,30,17,Central Business District
584883.7311,4477657.687,683704692,30,17,Central Business District
584570.7958,4477529.21,683704708,30,17,Central Business District
585166.7246,4477598.254,683705096,30,17,Central Business District
585111.0541,4477799.492,683705100,30,17,Central Business District
585084.3076,4477785.711,683705102,30,17,Central Business District
584575.1893,4477515.693,104630296,30,17,Central Business District
584604.7103,4477175.886,3833826994,30,17,Central Business District
584875.6423,4477365.568,689934347,30,17,Central Business District
584822.3525,4477324.2,689934761,30,17,Central Business District
584415.6968,4476833.269,5312910049,30,17,Central Business District
584766.884,4476767.728,689935158,30,17,Central Business District
584411.5221,4476938.02,689935165,30,17,Central Business District
585116.3239,4476445.926,5312910179,30,17,Central Business District
584577.978,4477260.478,689935240,30,17,Central Business District
584897.458,4476635.088,5312910219,30,17,Central Business District
584883.5218,4476641.747,5312910222,30,17,Central Business District
585225.2168,4476542.359,684692476,30,17,Central Business District
584920.8837,4476729.695,5312910369,30,17,Central Business District
585058.4675,4476696.452,684692519,30,17,Central Business District
584921.9836,4476693.272,5312910400,30,17,Central Business District
584679.6983,4476726.621,5312910421,30,17,Central Business District
585175.9004,4477572.269,104633434,30,17,Central Business District
585207.5469,4477484.183,104633450,30,17,Central Business District
585153.0892,4476651.145,684692593,30,17,Central Business District
584093.0429,4477009.862,5312910489,30,17,Central Business District
584798.0948,4477337.624,104571669,30,17,Central Business District
584671.7825,4476948.895,107521113,30,17,Central Business District
584595.6394,4477242.282,105096356,30,17,Central Business District
584629.3059,4477226.398,105096360,30,17,Central Business District
584774.114,4477157.23,105096391,30,17,Central Business District
584925.2217,4477083.296,105096396,30,17,Central Business District
585086.0952,4477008.654,105096416,30,17,Central Business District
585184.0592,4476965.982,105096435,30,17,Central Business District
585345.5205,4477321.128,684828137,30,17,Central Business District
585312.9717,4477261.12,684828139,30,17,Central Business District
585315.5793,4477215.378,684828146,30,17,Central Business District
585349.1183,4477203.393,684828149,30,17,Central Business District
585354.5796,4476987.629,684828212,30,17,Central Business District
585422.4738,4477161.543,684828213,30,17,Central Business District
584849.0381,4477311.347,104572604,30,17,Central Business District
584999.9831,4477238.844,104572618,30,17,Central Business District
585083.6107,4477198.995,104572636,30,17,Central Business District
585161.0824,4477161.287,104572642,30,17,Central Business District
585214.9822,4477140.029,104572648,30,17,Central Business District
585300.2686,4477073.902,104572699,30,17,Central Business District
584977.4299,4476801.386,107653462,30,17,Central Business District
585261.8632,4476964.159,104573441,30,17,Central Business District
584647.1486,4476899.448,106343494,30,17,Central Business District
