id,osm_node_i,lat,lon,modularity,wprdc_hood,hood_no
12072,105209483,40.4622211,-79.9082047,40,Larimer,45
12715,105255675,40.4713942,-79.9258734,40,Highland Park,40
12716,105255682,40.4726424,-79.9251285,40,Highland Park,40
12717,105008186,40.4768012,-79.9226116,40,Highland Park,40
12745,104775612,40.4798148,-79.9196377,40,Highland Park,40
12924,105681561,40.4625818,-79.9159602,40,Larimer,45
13369,105706306,40.468517,-79.9169082,40,Highland Park,40
13370,105706330,40.4674363,-79.9162919,40,Highland Park,40
13537,105712587,40.4598658,-79.9071557,40,Homewood West,43
13598,104632536,40.4788864,-79.915882,40,Highland Park,40
13599,105715465,40.4787278,-79.9133699,40,Highland Park,40
13608,105715843,40.4673582,-79.9185116,40,East Liberty,29
13671,105720398,40.4604171,-79.9136979,40,Larimer,45
13672,105720406,40.4612334,-79.9125285,40,Larimer,45
13673,105720413,40.4617068,-79.9118204,40,Larimer,45
13674,105706367,40.4622007,-79.9110801,40,Larimer,45
13675,105720432,40.4628455,-79.9101198,40,Larimer,45
13676,105720437,40.463488,-79.9091741,40,Larimer,45
13677,105720446,40.464234,-79.9080395,40,Larimer,45
14024,105735950,40.4683036,-79.929892,40,Garfield,35
14025,104186789,40.4677575,-79.9281003,40,East Liberty,29
14051,105232939,40.4674252,-79.9271504,40,East Liberty,29
14052,105737001,40.4693836,-79.9259771,40,East Liberty,29
14053,105737010,40.4710501,-79.9249306,40,East Liberty,29
14054,105737021,40.4723233,-79.9241753,40,Highland Park,40
14055,105008203,40.476447,-79.9216784,40,Highland Park,40
14121,104705016,40.4785968,-79.9192303,40,Highland Park,40
14122,104949302,40.4782386,-79.9182959,40,Highland Park,40
14271,104704918,40.4690503,-79.9250256,40,East Liberty,29
14272,105748289,40.468345,-79.9230213,40,East Liberty,29
14789,104609614,40.4740285,-79.916367,40,Highland Park,40
14790,105784263,40.474078,-79.9171017,40,Highland Park,40
15026,105805818,40.4589804,-79.9146635,40,Larimer,45
15027,105805825,40.4593355,-79.9144436,40,Larimer,45
15104,105143811,40.459502,-79.9250677,40,Shadyside,68
15390,105832031,40.4673924,-79.9235938,40,East Liberty,29
15545,105706386,40.4602742,-79.9090631,40,Larimer,45
15546,105840465,40.4608452,-79.9075999,40,Larimer,45
15897,105965553,40.4610371,-79.9237658,40,East Liberty,29
15898,104530307,40.4601501,-79.9243545,40,Shadyside,68
16043,105706373,40.461617,-79.9104256,40,Larimer,45
16044,105877521,40.4622497,-79.9094707,40,Larimer,45
16045,105877530,40.4629272,-79.9085266,40,Larimer,45
16046,105877551,40.4635067,-79.90762,40,Larimer,45
16047,105877558,40.4636577,-79.907384,40,Larimer,45
16442,105912132,40.4668913,-79.9104221,40,Larimer,45
16443,4574047512,40.4688358,-79.9097763,40,Larimer,45
16652,105931746,40.4652291,-79.9248878,40,East Liberty,29
16653,104632366,40.464681,-79.9233185,40,East Liberty,29
16662,104186829,40.4724662,-79.9258409,40,Highland Park,40
16663,104186833,40.4728187,-79.9256693,40,Highland Park,40
16664,104704929,40.4720226,-79.9232213,40,Highland Park,40
16665,105932722,40.4713627,-79.9211889,40,Highland Park,40
16666,104632399,40.471088,-79.9203717,40,Highland Park,40
16667,104609578,40.4707805,-79.9179566,40,Highland Park,40
16668,105932734,40.4706042,-79.9170038,40,Highland Park,40
16669,105932743,40.4704491,-79.9161472,40,Highland Park,40
16687,105933380,40.4629558,-79.9256978,40,East Liberty,29
17007,105953232,40.4712323,-79.9158379,40,Highland Park,40
17049,105956203,40.4619068,-79.9069709,40,Larimer,45
17142,105962405,40.4639965,-79.9097765,40,Larimer,45
17143,105962384,40.46618,-79.9121905,40,Larimer,45
17583,572065258,40.465991,-79.9235175,40,East Liberty,29
17890,105706353,40.4627476,-79.9116702,40,Larimer,45
17891,106010815,40.463372,-79.9107207,40,Larimer,45
17892,106010839,40.4647783,-79.9085899,40,Larimer,45
18236,106033636,40.4772624,-79.9265585,40,Highland Park,40
18237,104186881,40.4763388,-79.9241238,40,Highland Park,40
18446,106044188,40.4643086,-79.9160124,40,Larimer,45
18447,106044199,40.4632945,-79.9148566,40,Larimer,45
18448,106044207,40.4606416,-79.911874,40,Larimer,45
18618,106054039,40.4637843,-79.9141324,40,Larimer,45
18619,105706348,40.464274,-79.9134136,40,Larimer,45
18726,106061277,40.4607769,-79.9110194,40,Larimer,45
18727,105706382,40.4610514,-79.909791,40,Larimer,45
18728,106061285,40.4613926,-79.9086768,40,Larimer,45
18729,105962433,40.4615844,-79.9079312,40,Larimer,45
18999,106089239,40.4652633,-79.9085877,40,Larimer,45
19380,106115705,40.4657147,-79.9133492,40,Larimer,45
19541,106130096,40.4609383,-79.9180974,40,East Liberty,29
19625,105008175,40.4781664,-79.9261564,40,Highland Park,40
19808,106329993,40.4627464,-79.9251157,40,East Liberty,29
19809,106329980,40.4631413,-79.9262134,40,East Liberty,29
20038,104609590,40.4715771,-79.9175703,40,Highland Park,40
20444,107501146,40.4647883,-79.9152697,40,Larimer,45
20778,572065275,40.4649926,-79.9199032,40,East Liberty,29
20779,2191536740,40.465102,-79.9197679,40,Larimer,45
20985,105233063,40.4598553,-79.9157745,40,Larimer,45
21083,107549389,40.4678696,-79.9071158,40,Lincoln-Lemington-Belmar,47
21345,105965543,40.4628323,-79.9287973,40,East Liberty,29
21586,104632409,40.4715389,-79.9201699,40,Highland Park,40
21697,105143845,40.4573724,-79.9251757,40,Shadyside,68
21835,572065254,40.4662492,-79.9242898,40,East Liberty,29
22361,105003626,40.4612148,-79.920834,40,East Liberty,29
22362,1382546723,40.4619655,-79.9196707,40,East Liberty,29
22527,105706334,40.4658453,-79.9151248,40,Larimer,45
22528,862420572,40.4664779,-79.9135531,40,Larimer,45
22849,687084762,40.4588105,-79.9250913,40,Shadyside,68
22853,687084763,40.4592331,-79.9250694,40,Shadyside,68
22978,693247588,40.466338,-79.9156058,40,Larimer,45
22979,105706344,40.4652658,-79.9145079,40,Larimer,45
22980,106059882,40.4677565,-79.9074449,40,Lincoln-Lemington-Belmar,47
22981,105712615,40.4670668,-79.9098589,40,Larimer,45
23056,106051610,40.4606775,-79.925995,40,East Liberty,29
23183,572065262,40.465872,-79.9227918,40,East Liberty,29
23913,572065322,40.4607893,-79.9159059,40,East Liberty,29
24384,2191536797,40.4663495,-79.9191099,40,East Liberty,29
24385,104474524,40.468819,-79.9178216,40,Highland Park,40
24431,104632530,40.4784856,-79.9161671,40,Highland Park,40
24432,862393624,40.4778712,-79.9141032,40,Highland Park,40
24433,355783852,40.4789345,-79.9201684,40,Highland Park,40
24962,104523025,40.462256,-79.9217065,40,East Liberty,29
25051,1382527653,40.4602775,-79.92393,40,Shadyside,68
25052,1382546722,40.4624825,-79.9202218,40,East Liberty,29
25055,106043667,40.4620084,-79.9230562,40,East Liberty,29
25341,104632392,40.4696912,-79.9210258,40,East Liberty,29
25342,104632474,40.4751987,-79.9183454,40,Highland Park,40
25426,107548972,40.4700176,-79.92203,40,East Liberty,29
25591,105233053,40.4608176,-79.9157066,40,Larimer,45
25592,2191536791,40.4662306,-79.918939,40,East Liberty,29
25593,107523813,40.4660367,-79.9192578,40,East Liberty,29
25594,2191536729,40.4645817,-79.9188603,40,East Liberty,29
25595,572065289,40.4634019,-79.9174837,40,East Liberty,29
25596,105232993,40.4634773,-79.9173475,40,Larimer,45
25597,2191536737,40.46479,-79.9189348,40,Larimer,45
25598,105232970,40.4651447,-79.9198727,40,East Liberty,29
25599,104609542,40.4655,-79.9209008,40,East Liberty,29
25600,104632375,40.4659979,-79.9227408,40,East Liberty,29
25601,2191536735,40.4647226,-79.9187791,40,Larimer,45
25602,2191536733,40.4646643,-79.9190419,40,East Liberty,29
25603,4574047616,40.4702598,-79.9085383,40,Lincoln-Lemington-Belmar,47
25604,4574047617,40.4703075,-79.9086677,40,Highland Park,40
25605,104609573,40.4690543,-79.9187229,40,East Liberty,29
25608,355773011,40.4678478,-79.9088158,40,Lincoln-Lemington-Belmar,47
25609,4574047619,40.471211,-79.908535,40,Lincoln-Lemington-Belmar,47
25925,3157798786,40.4620676,-79.9280847,40,East Liberty,29
26351,104530304,40.459959,-79.9250423,40,Shadyside,68
26374,104186822,40.4715455,-79.9262872,40,Highland Park,40
26376,3157798780,40.4627425,-79.9285398,40,East Liberty,29
26377,4574047618,40.4702228,-79.9086749,40,Larimer,45
26432,104452096,40.46145,-79.9181776,40,East Liberty,29
26481,3331321737,40.464375,-79.9234684,40,East Liberty,29
26559,3768364074,40.4592714,-79.9250672,40,Shadyside,68
26595,105232952,40.4663839,-79.9242087,40,East Liberty,29
26621,3367140929,40.4761084,-79.920741,40,Highland Park,40
26622,104186887,40.4772422,-79.9237486,40,Highland Park,40
26623,104704923,40.4707358,-79.9240024,40,Highland Park,40
26624,104704903,40.4670876,-79.9262169,40,East Liberty,29
26627,3380617592,40.4637363,-79.9194028,40,East Liberty,29
26628,5545632718,40.4628468,-79.9183065,40,East Liberty,29
26629,6274780690,40.4631503,-79.9186296,40,East Liberty,29
26630,6274780692,40.4635205,-79.9190432,40,East Liberty,29
26631,3380619393,40.464129,-79.920444,40,East Liberty,29
27925,3643405176,40.4783058,-79.9265347,40,Highland Park,40
285,104374351,40.4505717,-79.885665,43,Homewood South,42
286,104374482,40.4492881,-79.884589,43,Homewood South,42
322,104383226,40.4529283,-79.9013576,43,Point Breeze North,64
357,104398367,40.4486661,-79.8883295,43,Homewood South,42
392,104443350,40.4563834,-79.8898763,43,Homewood North,41
393,1766679052,40.4564464,-79.8901557,43,Homewood North,41
545,104483216,40.4604619,-79.9044794,43,Homewood West,43
765,104527601,40.4597432,-79.8978103,43,Homewood North,41
1255,104552417,40.454726,-79.8845581,43,East Hills,28
1256,104552428,40.4545528,-79.8816584,43,East Hills,28
1264,104553108,40.4499018,-79.884293,43,Homewood South,42
1265,104553125,40.4501094,-79.8831901,43,East Hills,28
1266,104553193,40.4513218,-79.878563,43,East Hills,28
1267,104553197,40.4513071,-79.877701,43,East Hills,28
1268,104553218,40.4512932,-79.8765828,43,East Hills,28
1402,104561469,40.4586382,-79.8781102,43,East Hills,28
1403,104561476,40.4585008,-79.8771875,43,East Hills,28
1770,104553138,40.4504198,-79.8818986,43,East Hills,28
1771,104582655,40.4531845,-79.883093,43,East Hills,28
2049,104596986,40.4568979,-79.8985468,43,Homewood South,42
2050,104596994,40.4573703,-79.8983718,43,Homewood South,42
2291,105098649,40.4580038,-79.9040725,43,Homewood West,43
2292,3157795744,40.4581015,-79.9042759,43,Homewood West,43
2441,104617334,40.4557378,-79.8816951,43,Homewood North,41
2442,104617350,40.4592738,-79.8817267,43,Homewood North,41
2466,104618596,40.4519108,-79.8771592,43,East Hills,28
2467,104618600,40.452289,-79.8777203,43,East Hills,28
2468,104618608,40.453265,-79.8789117,43,East Hills,28
2469,104618615,40.4541598,-79.8800243,43,East Hills,28
2470,104618622,40.4546994,-79.8806996,43,East Hills,28
2573,104624637,40.4589929,-79.8898973,43,Homewood North,41
2916,104639964,40.4484632,-79.8877389,43,Homewood South,42
2917,104639972,40.4492399,-79.8873006,43,Homewood South,42
2918,104639995,40.4500253,-79.8868352,43,Homewood South,42
2919,104640005,40.4508166,-79.8863852,43,Homewood South,42
2920,104640014,40.4513848,-79.8861215,43,Homewood South,42
2921,104640026,40.4519984,-79.8860553,43,Homewood South,42
2987,104644855,40.4534567,-79.8854783,43,Homewood South,42
2988,104644879,40.45419,-79.8843751,43,East Hills,28
3235,104656819,40.4588755,-79.8765503,43,East Hills,28
3593,104675460,40.4559203,-79.8807566,43,Homewood North,41
3594,104675470,40.4587138,-79.8808156,43,Homewood North,41
5027,104775084,40.456704,-79.9066402,43,Homewood West,43
5028,104775104,40.4576482,-79.9063137,43,Homewood West,43
5029,104775115,40.4583108,-79.9060528,43,Homewood West,43
5402,104794701,40.456652,-79.8797451,43,Homewood North,41
5403,104794713,40.4591191,-79.8797974,43,Homewood North,41
5828,104818283,40.4598084,-79.8738906,43,East Hills,28
6221,104844475,40.4561358,-79.8844304,43,Homewood North,41
6222,104844481,40.4566048,-79.8847166,43,Homewood North,41
6223,104844489,40.4582004,-79.885496,43,Homewood North,41
6224,1766678995,40.4585871,-79.8858088,43,Homewood North,41
6225,104844494,40.4589693,-79.8862948,43,Homewood North,41
6226,104844502,40.4594045,-79.8869259,43,Homewood North,41
6227,104844509,40.4593859,-79.8871268,43,Homewood North,41
6228,104844519,40.4605534,-79.8884971,43,Homewood North,41
6423,104855454,40.447714,-79.8854881,43,Homewood South,42
6455,104858174,40.4512516,-79.8889142,43,Homewood South,42
6456,104858187,40.4519857,-79.8883067,43,Homewood South,42
6678,104876774,40.4581264,-79.9037759,43,Homewood West,43
6679,104876789,40.4591759,-79.9035089,43,Homewood West,43
7431,104923872,40.4515761,-79.8745489,43,East Hills,28
7432,104923882,40.45089,-79.8748165,43,East Hills,28
7433,104923919,40.4499923,-79.8740937,43,East Hills,28
7532,104927573,40.4634312,-79.9005712,43,Homewood West,43
7545,104928637,40.4532324,-79.8995498,43,Homewood South,42
7546,104928662,40.4540754,-79.8989624,43,Homewood South,42
7547,104928676,40.4548453,-79.8984782,43,Homewood South,42
7706,104938825,40.4541317,-79.8785305,43,East Hills,28
7707,104938833,40.4560466,-79.8759122,43,East Hills,28
8116,104975062,40.4554274,-79.9009681,43,Homewood South,42
8764,104553152,40.4505935,-79.8808327,43,East Hills,28
9046,2853420505,40.4515657,-79.8762285,43,East Hills,28
9047,105024662,40.4518399,-79.8758344,43,East Hills,28
9459,105044218,40.458249,-79.9056484,43,Homewood West,43
9532,105047125,40.4597395,-79.8875989,43,Homewood North,41
9704,105058098,40.4558287,-79.8823401,43,Homewood North,41
9705,3567046957,40.4575396,-79.8823775,43,Homewood North,41
9950,105069969,40.45831,-79.8867719,43,Homewood North,41
10113,104764438,40.4525058,-79.8989624,43,Point Breeze North,64
10114,3581231200,40.452673,-79.8994172,43,Point Breeze North,64
10115,3581231201,40.4528225,-79.899824,43,Point Breeze North,64
10264,105089184,40.4625444,-79.8994988,43,Homewood North,41
10265,105089198,40.4620946,-79.8975348,43,Homewood North,41
10266,104764626,40.4614375,-79.894725,43,Homewood North,41
10267,105089228,40.4606379,-79.8926921,43,Homewood North,41
10268,105089239,40.46012,-79.8904549,43,Homewood North,41
10388,105098261,40.4536224,-79.8929834,43,Homewood South,42
10389,105098273,40.4545284,-79.8926184,43,Homewood South,42
10390,105098292,40.455466,-79.8922464,43,Homewood South,42
10391,105098308,40.4563734,-79.8918939,43,Homewood South,42
10392,105098322,40.457172,-79.891605,43,Homewood North,41
10393,105098342,40.4578506,-79.8913239,43,Homewood North,41
10394,105098352,40.4585145,-79.8910729,43,Homewood North,41
10395,105098359,40.4592065,-79.8908065,43,Homewood North,41
10671,105118830,40.4559168,-79.8852189,43,Homewood North,41
10672,105118862,40.4540851,-79.8849902,43,East Hills,28
10673,105118869,40.4551799,-79.885343,43,East Hills,28
10759,105125437,40.4582536,-79.9116711,43,Larimer,45
10760,105125444,40.4596086,-79.9113601,43,Larimer,45
10771,104553177,40.4509468,-79.8788863,43,East Hills,28
11288,105164376,40.4530638,-79.8928428,43,Homewood South,42
11289,105164408,40.4516141,-79.8897795,43,Homewood South,42
11478,105175573,40.4538075,-79.8781307,43,East Hills,28
11482,104553180,40.4509999,-79.878511,43,East Hills,28
11536,105178165,40.4579333,-79.910832,43,Larimer,45
11537,105178186,40.4593218,-79.9105147,43,Larimer,45
11777,105190519,40.4574173,-79.8894467,43,Homewood North,41
11778,105190548,40.4488782,-79.893879,43,Point Breeze North,64
11779,105190607,40.4506834,-79.8925189,43,Homewood South,42
11780,105190639,40.451148,-79.8921889,43,Homewood South,42
11781,105190644,40.4512792,-79.892104,43,Homewood South,42
11782,105190662,40.4519731,-79.8916239,43,Homewood South,42
11783,105190675,40.4526368,-79.8913104,43,Homewood South,42
11784,105190683,40.4531685,-79.8911097,43,Homewood South,42
11785,105190688,40.4541198,-79.8907194,43,Homewood South,42
11786,105190705,40.455044,-79.8903894,43,Homewood South,42
12079,105209708,40.451026,-79.8845645,43,East Hills,28
12355,105234114,40.4598083,-79.9024071,43,Homewood West,43
12356,105234118,40.4596773,-79.9018224,43,Homewood West,43
12357,105234126,40.4594385,-79.9007288,43,Homewood North,41
12358,105234134,40.4588379,-79.898174,43,Homewood North,41
12359,105234147,40.4586824,-79.8982314,43,Homewood North,41
12360,104764579,40.4581661,-79.8959845,43,Homewood North,41
12361,105234157,40.4576808,-79.8938382,43,Homewood North,41
12598,105248187,40.4528157,-79.8939901,43,Homewood South,42
12599,105248196,40.4534243,-79.8936087,43,Homewood South,42
12631,105250280,40.4600306,-79.8976931,43,Homewood North,41
12632,104764604,40.459514,-79.8954607,43,Homewood North,41
12633,105250291,40.4590261,-79.8933157,43,Homewood North,41
12634,105250300,40.4579276,-79.8883953,43,Homewood North,41
12635,105250312,40.4587679,-79.8869887,43,Homewood North,41
13126,105691972,40.4601518,-79.871785,43,East Hills,28
13127,105691977,40.4599498,-79.8724315,43,East Hills,28
13128,105691984,40.4586293,-79.8738855,43,East Hills,28
13129,105691997,40.4577324,-79.8747487,43,East Hills,28
13130,105692009,40.4571387,-79.8758288,43,East Hills,28
13131,105692016,40.4546835,-79.8792465,43,East Hills,28
13185,105097889,40.4581353,-79.9084334,43,Homewood West,43
13186,105098636,40.4572111,-79.9043907,43,Homewood West,43
13187,105696525,40.4566312,-79.9018451,43,Homewood West,43
13188,105696535,40.4560124,-79.8992455,43,Homewood South,42
13189,104764527,40.4555411,-79.8969839,43,Homewood South,42
13190,105696548,40.4550364,-79.8948762,43,Homewood South,42
13191,105696556,40.4536769,-79.8887946,43,Homewood South,42
13192,105696564,40.4532911,-79.8871646,43,Homewood South,42
13193,105696572,40.4528901,-79.885345,43,Homewood South,42
13264,2022074830,40.459429,-79.9108514,43,Larimer,45
13265,105701696,40.4601226,-79.9103214,43,Larimer,45
13536,4574047712,40.4586804,-79.908031,43,Homewood West,43
13806,105726729,40.4523745,-79.8968804,43,Homewood South,42
13807,105726735,40.4530003,-79.8964684,43,Homewood South,42
13808,105726743,40.4536202,-79.8960308,43,Homewood South,42
13809,105726750,40.4542102,-79.8956293,43,Homewood South,42
13814,105726939,40.4586024,-79.9021026,43,Homewood West,43
13815,105250257,40.4606036,-79.9014477,43,Homewood West,43
13906,105731928,40.452449,-79.8764393,43,East Hills,28
13907,105731937,40.4527734,-79.8760064,43,East Hills,28
13908,2853420520,40.4531072,-79.8753995,43,East Hills,28
14012,687084716,40.4533053,-79.9010522,43,Point Breeze North,64
14503,105767654,40.4501298,-79.8843526,43,Homewood South,42
14559,105769909,40.4519747,-79.8876762,43,Homewood South,42
14560,105769913,40.4523682,-79.8875233,43,Homewood South,42
14561,105769924,40.4542283,-79.8868003,43,Homewood South,42
14562,105769935,40.455139,-79.8864464,43,Homewood South,42
14650,105774116,40.4615283,-79.9010705,43,Homewood West,43
14651,105702814,40.4612889,-79.9000097,43,Homewood North,41
14652,105735617,40.4607389,-79.8975367,43,Homewood North,41
14653,104764610,40.4601985,-79.8952059,43,Homewood North,41
14654,105774122,40.4597034,-79.8930354,43,Homewood North,41
